Severity	Code	Description	Project	File	Line	Suppression State
Error (active)	E0020	identifier "IDispatch" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1713	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1714	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1715	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1716	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1717	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1718	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1719	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1720	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1722	
Error (active)	E0020	identifier "IDispatch" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1723	
Error (active)	E0020	identifier "LPWSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1734	
Error (active)	E0020	identifier "LPWSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1735	
Error (active)	E0020	identifier "LPWSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1736	
Error (active)	E0020	identifier "LPWSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1737	
Error (active)	E0070	incomplete type is not allowed	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1738	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1771	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1776	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1777	
Error (active)	E0020	identifier "vtMissing" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1777	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1778	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1780	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1782	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1788	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1793	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1794	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1795	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1796	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1798	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1799	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1801	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1811	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1813	
Error (active)	E0020	identifier "vtMissing" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1813	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1814	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1815	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1816	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1817	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1823	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1825	
Error (active)	E0020	identifier "vtMissing" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1825	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1826	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1827	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1828	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1829	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1852	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1859	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1861	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1863	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1865	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1867	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1869	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1871	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1873	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1880	
Error (active)	E0020	identifier "_variant_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1881	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1883	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1884	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1886	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1887	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1889	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1890	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1892	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1893	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1895	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1896	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1898	
Error (active)	E0020	identifier "_bstr_t" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1899	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1901	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1902	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1903	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1909	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1910	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1911	
Error (active)	E0020	identifier "VARIANT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1912	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1913	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1914	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1915	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1916	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1917	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1918	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1919	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1920	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1921	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1922	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1923	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1924	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1925	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1926	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1927	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1928	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1929	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1930	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1931	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1932	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1933	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1934	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1935	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1936	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1937	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1938	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1939	
Error (active)	E0020	identifier "VARIANT_BOOL" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1940	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1941	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1945	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1951	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1956	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1967	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1972	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1984	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	1989	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2000	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2005	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2015	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2021	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2028	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2029	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2032	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2035	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2036	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2037	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2045	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2052	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2053	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2056	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2059	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2060	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2061	
Error (active)	E0262	not a class or struct name	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2067	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2073	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2074	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2075	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2076	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2077	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2078	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2079	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2080	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2081	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2082	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2083	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2084	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2085	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2086	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2087	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2088	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2094	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2095	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2096	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2097	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2098	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2099	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2100	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2101	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2102	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2103	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2104	
Error (active)	E0020	identifier "BSTR" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2105	
Error (active)	E0020	identifier "HRESULT" is undefined	cmsdll	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\cmsdll\x64\Debug\msxml6.tlh	2106	
